Datetime,TweetId,Text,geo,start,end,word,country_predicted,country_conf,admin1,lat,lon,country_code3,geonameid,place_name,feature_class,feature_code,ptext,target
2021-07-12 23:29:29+00:00,1414728650243592193,"NWSBinghamton: Flash Flood Warning continues for Binghamton NY, Johnson City NY, Endicott NY until 9:45 PM EDT https://t.co/uN6X4JVYU1","[{'word': 'Binghamton', 'spans': [{'start': 49, 'end': 59}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'New York', 'lat': '42.1014', 'lon': '-75.90922', 'country_code3': 'USA', 'geonameid': '5109180', 'place_name': 'City of Binghamton', 'feature_class': 'A', 'feature_code': 'ADM3'}}, {'word': 'NY', 'spans': [{'start': 60, 'end': 62}], 'country_predicted': 'SWE', 'country_conf': 0.28365934}, {'word': 'Johnson City NY', 'spans': [{'start': 64, 'end': 79}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Tennessee', 'lat': '36.3351', 'lon': '-82.3762', 'country_code3': 'USA', 'geonameid': '9856581', 'place_name': 'Doubletree By Hilton Hotel Johnson City', 'feature_class': 'S', 'feature_code': 'HTL'}}, {'word': 'Endicott NY', 'spans': [{'start': 81, 'end': 92}], 'country_predicted': 'USA', 'country_conf': 0.24821267}]",81.0,92.0,Endicott NY,USA,0.24821267,,,,,,,,,nwsbinghamton flash flood warning continues binghamton ny johnson city ny endicott ny pm edt,0
2021-07-12 23:29:28+00:00,1414728648234524676,"NWSBinghamton: Tornado Warning continues for Susquehanna PA, Oakland PA, Lanesboro PA until 7:45 PM EDT https://t.co/bIV8NyRekd","[{'word': 'Susquehanna PA', 'spans': [{'start': 45, 'end': 59}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Pennsylvania', 'lat': '41.82133', 'lon': '-75.80068', 'country_code3': 'USA', 'geonameid': '5214915', 'place_name': 'Susquehanna County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'Oakland PA', 'spans': [{'start': 61, 'end': 71}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'California', 'lat': '37.74255', 'lon': '-122.19347', 'country_code3': 'USA', 'geonameid': '9854378', 'place_name': 'La Quinta Inn Oakland Airport Coliseum', 'feature_class': 'S', 'feature_code': 'HTL'}}]",45.0,59.0,Susquehanna PA,USA,0.96374094,Pennsylvania,41.82133,-75.80068,USA,5214915,Susquehanna County,A,ADM2,nwsbinghamton tornado warning continues susquehanna pa oakland pa lanesboro pa pm edt,0
2021-07-12 23:29:28+00:00,1414728648234524676,"NWSBinghamton: Tornado Warning continues for Susquehanna PA, Oakland PA, Lanesboro PA until 7:45 PM EDT https://t.co/bIV8NyRekd","[{'word': 'Susquehanna PA', 'spans': [{'start': 45, 'end': 59}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Pennsylvania', 'lat': '41.82133', 'lon': '-75.80068', 'country_code3': 'USA', 'geonameid': '5214915', 'place_name': 'Susquehanna County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'Oakland PA', 'spans': [{'start': 61, 'end': 71}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'California', 'lat': '37.74255', 'lon': '-122.19347', 'country_code3': 'USA', 'geonameid': '9854378', 'place_name': 'La Quinta Inn Oakland Airport Coliseum', 'feature_class': 'S', 'feature_code': 'HTL'}}]",61.0,71.0,Oakland PA,USA,0.96374094,California,37.74255,-122.19347,USA,9854378,La Quinta Inn Oakland Airport Coliseum,S,HTL,nwsbinghamton tornado warning continues susquehanna pa oakland pa lanesboro pa pm edt,0
2021-07-12 23:29:27+00:00,1414728644354846726,"NWSBinghamton: Tornado Warning including Susquehanna PA, Oakland PA, Lanesboro PA until 7:45 PM EDT https://t.co/xFZwqDBbHE","[{'word': 'Susquehanna PA', 'spans': [{'start': 41, 'end': 55}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Pennsylvania', 'lat': '41.82133', 'lon': '-75.80068', 'country_code3': 'USA', 'geonameid': '5214915', 'place_name': 'Susquehanna County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'Oakland PA', 'spans': [{'start': 57, 'end': 67}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'California', 'lat': '37.74255', 'lon': '-122.19347', 'country_code3': 'USA', 'geonameid': '9854378', 'place_name': 'La Quinta Inn Oakland Airport Coliseum', 'feature_class': 'S', 'feature_code': 'HTL'}}]",41.0,55.0,Susquehanna PA,USA,0.96374094,Pennsylvania,41.82133,-75.80068,USA,5214915,Susquehanna County,A,ADM2,nwsbinghamton tornado warning including susquehanna pa oakland pa lanesboro pa pm edt,0
2021-07-12 23:29:27+00:00,1414728644354846726,"NWSBinghamton: Tornado Warning including Susquehanna PA, Oakland PA, Lanesboro PA until 7:45 PM EDT https://t.co/xFZwqDBbHE","[{'word': 'Susquehanna PA', 'spans': [{'start': 41, 'end': 55}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Pennsylvania', 'lat': '41.82133', 'lon': '-75.80068', 'country_code3': 'USA', 'geonameid': '5214915', 'place_name': 'Susquehanna County', 'feature_class': 'A', 'feature_code': 'ADM2'}}, {'word': 'Oakland PA', 'spans': [{'start': 57, 'end': 67}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'California', 'lat': '37.74255', 'lon': '-122.19347', 'country_code3': 'USA', 'geonameid': '9854378', 'place_name': 'La Quinta Inn Oakland Airport Coliseum', 'feature_class': 'S', 'feature_code': 'HTL'}}]",57.0,67.0,Oakland PA,USA,0.96374094,California,37.74255,-122.19347,USA,9854378,La Quinta Inn Oakland Airport Coliseum,S,HTL,nwsbinghamton tornado warning including susquehanna pa oakland pa lanesboro pa pm edt,0
2021-07-12 23:29:27+00:00,1414728641506906114,"NWSBinghamton: Flash Flood Warning including Sayre PA, Waverly NY, Athens PA until 9:45 PM EDT https://t.co/T4J2ix9rOW","[{'word': 'Sayre PA', 'spans': [{'start': 45, 'end': 53}], 'country_predicted': 'ARG', 'country_conf': 0.87992215, 'geo': {'admin1': 'Buenos Aires F.D.', 'lat': '-34.61315', 'lon': '-58.37723', 'country_code3': 'ARG', 'geonameid': '3435910', 'place_name': 'Buenos Aires', 'feature_class': 'P', 'feature_code': 'PPLC'}}, {'word': 'Waverly NY', 'spans': [{'start': 55, 'end': 65}], 'country_predicted': 'CAN', 'country_conf': 0.9048774, 'geo': {'admin1': 'Saskatchewan', 'lat': '49.41676', 'lon': '-106.5845', 'country_code3': 'CAN', 'geonameid': '6177161', 'place_name': 'Waverley No. 44', 'feature_class': 'A', 'feature_code': 'ADMD'}}, {'word': 'Athens PA', 'spans': [{'start': 67, 'end': 76}], 'country_predicted': 'USA', 'country_conf': 0.6840588, 'geo': {'admin1': 'Maryland', 'lat': '38.97845', 'lon': '-76.49218', 'country_code3': 'USA', 'geonameid': '4347242', 'place_name': 'Annapolis', 'feature_class': 'P', 'feature_code': 'PPLA'}}]",45.0,53.0,Sayre PA,ARG,0.87992215,Buenos Aires F.D.,-34.61315,-58.37723,ARG,3435910,Buenos Aires,P,PPLC,nwsbinghamton flash flood warning including sayre pa waverly ny athens pa pm edt,0
2021-07-12 23:29:27+00:00,1414728641506906114,"NWSBinghamton: Flash Flood Warning including Sayre PA, Waverly NY, Athens PA until 9:45 PM EDT https://t.co/T4J2ix9rOW","[{'word': 'Sayre PA', 'spans': [{'start': 45, 'end': 53}], 'country_predicted': 'ARG', 'country_conf': 0.87992215, 'geo': {'admin1': 'Buenos Aires F.D.', 'lat': '-34.61315', 'lon': '-58.37723', 'country_code3': 'ARG', 'geonameid': '3435910', 'place_name': 'Buenos Aires', 'feature_class': 'P', 'feature_code': 'PPLC'}}, {'word': 'Waverly NY', 'spans': [{'start': 55, 'end': 65}], 'country_predicted': 'CAN', 'country_conf': 0.9048774, 'geo': {'admin1': 'Saskatchewan', 'lat': '49.41676', 'lon': '-106.5845', 'country_code3': 'CAN', 'geonameid': '6177161', 'place_name': 'Waverley No. 44', 'feature_class': 'A', 'feature_code': 'ADMD'}}, {'word': 'Athens PA', 'spans': [{'start': 67, 'end': 76}], 'country_predicted': 'USA', 'country_conf': 0.6840588, 'geo': {'admin1': 'Maryland', 'lat': '38.97845', 'lon': '-76.49218', 'country_code3': 'USA', 'geonameid': '4347242', 'place_name': 'Annapolis', 'feature_class': 'P', 'feature_code': 'PPLA'}}]",55.0,65.0,Waverly NY,CAN,0.9048774,Saskatchewan,49.41676,-106.5845,CAN,6177161,Waverley No. 44,A,ADMD,nwsbinghamton flash flood warning including sayre pa waverly ny athens pa pm edt,0
2021-07-12 23:29:27+00:00,1414728641506906114,"NWSBinghamton: Flash Flood Warning including Sayre PA, Waverly NY, Athens PA until 9:45 PM EDT https://t.co/T4J2ix9rOW","[{'word': 'Sayre PA', 'spans': [{'start': 45, 'end': 53}], 'country_predicted': 'ARG', 'country_conf': 0.87992215, 'geo': {'admin1': 'Buenos Aires F.D.', 'lat': '-34.61315', 'lon': '-58.37723', 'country_code3': 'ARG', 'geonameid': '3435910', 'place_name': 'Buenos Aires', 'feature_class': 'P', 'feature_code': 'PPLC'}}, {'word': 'Waverly NY', 'spans': [{'start': 55, 'end': 65}], 'country_predicted': 'CAN', 'country_conf': 0.9048774, 'geo': {'admin1': 'Saskatchewan', 'lat': '49.41676', 'lon': '-106.5845', 'country_code3': 'CAN', 'geonameid': '6177161', 'place_name': 'Waverley No. 44', 'feature_class': 'A', 'feature_code': 'ADMD'}}, {'word': 'Athens PA', 'spans': [{'start': 67, 'end': 76}], 'country_predicted': 'USA', 'country_conf': 0.6840588, 'geo': {'admin1': 'Maryland', 'lat': '38.97845', 'lon': '-76.49218', 'country_code3': 'USA', 'geonameid': '4347242', 'place_name': 'Annapolis', 'feature_class': 'P', 'feature_code': 'PPLA'}}]",67.0,76.0,Athens PA,USA,0.6840588,Maryland,38.97845,-76.49218,USA,4347242,Annapolis,P,PPLA,nwsbinghamton flash flood warning including sayre pa waverly ny athens pa pm edt,0
2021-07-12 23:29:26+00:00,1414728639233634305,"The Perfect Storm is on and we just got a tornado warning here in NJ. 

Pass

I'll watch a horror flick instead.","[{'word': 'NJ', 'spans': [{'start': 66, 'end': 68}], 'country_predicted': 'THA', 'country_conf': 0.28868943}]",66.0,68.0,NJ,THA,0.28868943,,,,,,,,,perfect storm got tornado warning nj passill watch horror flick instead,0
2021-07-12 23:29:26+00:00,1414728637752958980,"NWSBinghamton: Flash Flood Warning including Binghamton NY, Johnson City NY, Endicott NY until 9:45 PM EDT https://t.co/9Trs60ryJQ","[{'word': 'Binghamton NY', 'spans': [{'start': 45, 'end': 58}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'New York', 'lat': '42.0939', 'lon': '-75.9524', 'country_code3': 'USA', 'geonameid': '6483342', 'place_name': 'Residence Inn By Marriott Binghamton University', 'feature_class': 'S', 'feature_code': 'HTL'}}, {'word': 'Johnson City NY', 'spans': [{'start': 60, 'end': 75}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Tennessee', 'lat': '36.3351', 'lon': '-82.3762', 'country_code3': 'USA', 'geonameid': '9856581', 'place_name': 'Doubletree By Hilton Hotel Johnson City', 'feature_class': 'S', 'feature_code': 'HTL'}}, {'word': 'Endicott NY', 'spans': [{'start': 77, 'end': 88}], 'country_predicted': 'USA', 'country_conf': 0.24821267}]",45.0,58.0,Binghamton NY,USA,0.96374094,New York,42.0939,-75.9524,USA,6483342,Residence Inn By Marriott Binghamton University,S,HTL,nwsbinghamton flash flood warning including binghamton ny johnson city ny endicott ny pm edt,0
2021-07-12 23:29:26+00:00,1414728637752958980,"NWSBinghamton: Flash Flood Warning including Binghamton NY, Johnson City NY, Endicott NY until 9:45 PM EDT https://t.co/9Trs60ryJQ","[{'word': 'Binghamton NY', 'spans': [{'start': 45, 'end': 58}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'New York', 'lat': '42.0939', 'lon': '-75.9524', 'country_code3': 'USA', 'geonameid': '6483342', 'place_name': 'Residence Inn By Marriott Binghamton University', 'feature_class': 'S', 'feature_code': 'HTL'}}, {'word': 'Johnson City NY', 'spans': [{'start': 60, 'end': 75}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Tennessee', 'lat': '36.3351', 'lon': '-82.3762', 'country_code3': 'USA', 'geonameid': '9856581', 'place_name': 'Doubletree By Hilton Hotel Johnson City', 'feature_class': 'S', 'feature_code': 'HTL'}}, {'word': 'Endicott NY', 'spans': [{'start': 77, 'end': 88}], 'country_predicted': 'USA', 'country_conf': 0.24821267}]",60.0,75.0,Johnson City NY,USA,0.96374094,Tennessee,36.3351,-82.3762,USA,9856581,Doubletree By Hilton Hotel Johnson City,S,HTL,nwsbinghamton flash flood warning including binghamton ny johnson city ny endicott ny pm edt,0
2021-07-12 23:29:26+00:00,1414728637752958980,"NWSBinghamton: Flash Flood Warning including Binghamton NY, Johnson City NY, Endicott NY until 9:45 PM EDT https://t.co/9Trs60ryJQ","[{'word': 'Binghamton NY', 'spans': [{'start': 45, 'end': 58}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'New York', 'lat': '42.0939', 'lon': '-75.9524', 'country_code3': 'USA', 'geonameid': '6483342', 'place_name': 'Residence Inn By Marriott Binghamton University', 'feature_class': 'S', 'feature_code': 'HTL'}}, {'word': 'Johnson City NY', 'spans': [{'start': 60, 'end': 75}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Tennessee', 'lat': '36.3351', 'lon': '-82.3762', 'country_code3': 'USA', 'geonameid': '9856581', 'place_name': 'Doubletree By Hilton Hotel Johnson City', 'feature_class': 'S', 'feature_code': 'HTL'}}, {'word': 'Endicott NY', 'spans': [{'start': 77, 'end': 88}], 'country_predicted': 'USA', 'country_conf': 0.24821267}]",77.0,88.0,Endicott NY,USA,0.24821267,,,,,,,,,nwsbinghamton flash flood warning including binghamton ny johnson city ny endicott ny pm edt,0
2021-07-12 23:29:25+00:00,1414728635823673346,"@bfs2020 I got a Tropical Cyclone Warning notification Sunday night from Accuweather. Not for Long Island or King's county, but for N.Y.C.! Wish I had taken a screenshot, 'cause had I not seen it I'd find it hard to believe!","[{'word': 'Long Island', 'spans': [{'start': 94, 'end': 105}], 'country_predicted': 'BHS', 'country_conf': 0.87992215, 'geo': {'admin1': 'Long Island', 'lat': '23.21667', 'lon': '-75.11167', 'country_code3': 'BHS', 'geonameid': '3572005', 'place_name': 'Long Island', 'feature_class': 'A', 'feature_code': 'ADM1'}}, {'word': ""King's"", 'spans': [{'start': 109, 'end': 115}], 'country_predicted': 'USA', 'country_conf': 0.87992215, 'geo': {'admin1': 'Virginia', 'lat': '36.86185', 'lon': '-76.3022', 'country_code3': 'USA', 'geonameid': '7203427', 'place_name': ""Old Dominion University College of Health Sciences - Children's Hospital of the King's Daughters"", 'feature_class': 'S', 'feature_code': 'SCH'}}, {'word': 'N.Y.C.', 'spans': [{'start': 132, 'end': 138}], 'country_predicted': 'ITA', 'country_conf': 0.28868943}]",94.0,105.0,Long Island,BHS,0.87992215,Long Island,23.21667,-75.11167,BHS,3572005,Long Island,A,ADM1,got tropical cyclone warning notification sunday night accuweather long island king county nyc wish taken screenshot cause seen id find hard believe,0
2021-07-12 23:29:25+00:00,1414728635823673346,"@bfs2020 I got a Tropical Cyclone Warning notification Sunday night from Accuweather. Not for Long Island or King's county, but for N.Y.C.! Wish I had taken a screenshot, 'cause had I not seen it I'd find it hard to believe!","[{'word': 'Long Island', 'spans': [{'start': 94, 'end': 105}], 'country_predicted': 'BHS', 'country_conf': 0.87992215, 'geo': {'admin1': 'Long Island', 'lat': '23.21667', 'lon': '-75.11167', 'country_code3': 'BHS', 'geonameid': '3572005', 'place_name': 'Long Island', 'feature_class': 'A', 'feature_code': 'ADM1'}}, {'word': ""King's"", 'spans': [{'start': 109, 'end': 115}], 'country_predicted': 'USA', 'country_conf': 0.87992215, 'geo': {'admin1': 'Virginia', 'lat': '36.86185', 'lon': '-76.3022', 'country_code3': 'USA', 'geonameid': '7203427', 'place_name': ""Old Dominion University College of Health Sciences - Children's Hospital of the King's Daughters"", 'feature_class': 'S', 'feature_code': 'SCH'}}, {'word': 'N.Y.C.', 'spans': [{'start': 132, 'end': 138}], 'country_predicted': 'ITA', 'country_conf': 0.28868943}]",109.0,115.0,King's,USA,0.87992215,Virginia,36.86185,-76.3022,USA,7203427,Old Dominion University College of Health Sciences - Children's Hospital of the King's Daughters,S,SCH,got tropical cyclone warning notification sunday night accuweather long island king county nyc wish taken screenshot cause seen id find hard believe,0
2021-07-12 23:29:25+00:00,1414728635823673346,"@bfs2020 I got a Tropical Cyclone Warning notification Sunday night from Accuweather. Not for Long Island or King's county, but for N.Y.C.! Wish I had taken a screenshot, 'cause had I not seen it I'd find it hard to believe!","[{'word': 'Long Island', 'spans': [{'start': 94, 'end': 105}], 'country_predicted': 'BHS', 'country_conf': 0.87992215, 'geo': {'admin1': 'Long Island', 'lat': '23.21667', 'lon': '-75.11167', 'country_code3': 'BHS', 'geonameid': '3572005', 'place_name': 'Long Island', 'feature_class': 'A', 'feature_code': 'ADM1'}}, {'word': ""King's"", 'spans': [{'start': 109, 'end': 115}], 'country_predicted': 'USA', 'country_conf': 0.87992215, 'geo': {'admin1': 'Virginia', 'lat': '36.86185', 'lon': '-76.3022', 'country_code3': 'USA', 'geonameid': '7203427', 'place_name': ""Old Dominion University College of Health Sciences - Children's Hospital of the King's Daughters"", 'feature_class': 'S', 'feature_code': 'SCH'}}, {'word': 'N.Y.C.', 'spans': [{'start': 132, 'end': 138}], 'country_predicted': 'ITA', 'country_conf': 0.28868943}]",132.0,138.0,N.Y.C.,ITA,0.28868943,,,,,,,,,got tropical cyclone warning notification sunday night accuweather long island king county nyc wish taken screenshot cause seen id find hard believe,0
2021-07-12 23:29:25+00:00,1414728634456236038,earthquake felt in Managua,"[{'word': 'Managua', 'spans': [{'start': 19, 'end': 26}], 'country_predicted': 'NIC', 'country_conf': 0.957188, 'geo': {'admin1': 'Managua', 'lat': '12', 'lon': '-86.41667', 'country_code3': 'NIC', 'geonameid': '3617762', 'place_name': 'Departamento de Managua', 'feature_class': 'A', 'feature_code': 'ADM1'}}]",19.0,26.0,Managua,NIC,0.957188,Managua,12,-86.41667,NIC,3617762,Departamento de Managua,A,ADM1,earthquake felt managua,0
2021-07-12 23:29:17+00:00,1414728600020938768,"@Sonny_Carisi If she can manage to notice that her jacket could catch fire when she threw it on a ring of fire, and grab it before it catches alight, I think it's safe to say she never needed the cship in the first place.","[{'word': '@Sonny_Carisi', 'spans': [{'start': 0, 'end': 13}], 'country_predicted': '', 'country_conf': 0}]",0.0,13.0,@Sonny_Carisi,,0,,,,,,,,,manage notice jacket could catch fire threw ring fire grab catch alight think safe say never needed cship first place,0
2021-07-12 23:29:14+00:00,1414728589174521858,"NWS Alert&gt; Strong Thunderstorm Near Farley or 24 Miles SW of Des Moines Moving SW At 15 MPH. Large Hail, Wind Gusts to 50 MPH Possible. Locations Impacted Include Farley. #nmwx https://t.co/kUnaKrRivg","[{'word': 'Des Moines', 'spans': [{'start': 64, 'end': 74}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Iowa', 'lat': '41.60054', 'lon': '-93.60911', 'country_code3': 'USA', 'geonameid': '4853828', 'place_name': 'Des Moines', 'feature_class': 'P', 'feature_code': 'PPLA'}}]",64.0,74.0,Des Moines,USA,0.96374094,Iowa,41.60054,-93.60911,USA,4853828,Des Moines,P,PPLA,nw alertgt strong thunderstorm near farley mile sw de moines moving sw mph large hail wind gust mph possible location impacted include farley nmwx,0
2021-07-12 23:29:14+00:00,1414728586301513729,"Indiana's Weather Update: IND issues Flood Warning for Clinton, Montgomery, Tippecanoe [IN] till Jul 12, 10:30 PM EDT https://t.co/WIkmo0yIOk... 
https://t.co/0nAn1xz6KP https://t.co/nZGI2tmQJr","[{'word': 'Indiana', 'spans': [{'start': 0, 'end': 7}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Indiana', 'lat': '40.00032', 'lon': '-86.25027', 'country_code3': 'USA', 'geonameid': '4921868', 'place_name': 'Indiana', 'feature_class': 'A', 'feature_code': 'ADM1'}}, {'word': 'Montgomery', 'spans': [{'start': 64, 'end': 74}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Maryland', 'lat': '39.13638', 'lon': '-77.20424', 'country_code3': 'USA', 'geonameid': '4362716', 'place_name': 'Montgomery County', 'feature_class': 'A', 'feature_code': 'ADM2'}}]",0.0,7.0,Indiana,USA,0.9634983,Indiana,40.00032,-86.25027,USA,4921868,Indiana,A,ADM1,indiana weather update ind issue flood warning clinton montgomery tippecanoe till jul pm edt,0
2021-07-12 23:29:14+00:00,1414728586301513729,"Indiana's Weather Update: IND issues Flood Warning for Clinton, Montgomery, Tippecanoe [IN] till Jul 12, 10:30 PM EDT https://t.co/WIkmo0yIOk... 
https://t.co/0nAn1xz6KP https://t.co/nZGI2tmQJr","[{'word': 'Indiana', 'spans': [{'start': 0, 'end': 7}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Indiana', 'lat': '40.00032', 'lon': '-86.25027', 'country_code3': 'USA', 'geonameid': '4921868', 'place_name': 'Indiana', 'feature_class': 'A', 'feature_code': 'ADM1'}}, {'word': 'Montgomery', 'spans': [{'start': 64, 'end': 74}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Maryland', 'lat': '39.13638', 'lon': '-77.20424', 'country_code3': 'USA', 'geonameid': '4362716', 'place_name': 'Montgomery County', 'feature_class': 'A', 'feature_code': 'ADM2'}}]",64.0,74.0,Montgomery,USA,0.9634983,Maryland,39.13638,-77.20424,USA,4362716,Montgomery County,A,ADM2,indiana weather update ind issue flood warning clinton montgomery tippecanoe till jul pm edt,0
2021-07-12 23:29:12+00:00,1414728581012463616,"⠀ ⠀ 
⠀  ⠀
⠀ ⠀ ⠀ ⠀        oh﹐so  much  more.

h e y﹐she  likes  these  sneakers!  but  for  her  pixie﹐she'll  mαke  α  fire  αnd  hαppily  burn  them  to  αshes.

(  no﹐she's  not  letting  go  from  this  koala  hug  αnytime  soon.  )
⠀ https://t.co/G5v4NwtpnL","[{'word': '⠀', 'spans': [{'start': 5, 'end': 6}], 'country_predicted': 'TKL', 'country_conf': 0.24821267}, {'word': 'no﹐she', 'spans': [{'start': 166, 'end': 172}], 'country_predicted': 'CHN', 'country_conf': 0.5714737}]",5.0,6.0,⠀,TKL,0.24821267,,,,,,,,,⠀ ⠀ ⠀ ⠀⠀ ⠀ ⠀ ⠀ oh﹐so much moreh e y﹐she like sneaker pixie﹐shell mαke α fire αnd hαppily burn αshes no﹐shes letting go koala hug αnytime soon ⠀,1
2021-07-12 23:29:12+00:00,1414728581012463616,"⠀ ⠀ 
⠀  ⠀
⠀ ⠀ ⠀ ⠀        oh﹐so  much  more.

h e y﹐she  likes  these  sneakers!  but  for  her  pixie﹐she'll  mαke  α  fire  αnd  hαppily  burn  them  to  αshes.

(  no﹐she's  not  letting  go  from  this  koala  hug  αnytime  soon.  )
⠀ https://t.co/G5v4NwtpnL","[{'word': '⠀', 'spans': [{'start': 5, 'end': 6}], 'country_predicted': 'TKL', 'country_conf': 0.24821267}, {'word': 'no﹐she', 'spans': [{'start': 166, 'end': 172}], 'country_predicted': 'CHN', 'country_conf': 0.5714737}]",166.0,172.0,no﹐she,CHN,0.5714737,,,,,,,,,⠀ ⠀ ⠀ ⠀⠀ ⠀ ⠀ ⠀ oh﹐so much moreh e y﹐she like sneaker pixie﹐shell mαke α fire αnd hαppily burn αshes no﹐shes letting go koala hug αnytime soon ⠀,1
2021-07-12 23:29:11+00:00,1414728577484943373,Another summer on fire 🌲🔥 here in Oregon. https://t.co/JTp4ho6iol,"[{'word': 'Oregon', 'spans': [{'start': 34, 'end': 40}], 'country_predicted': 'USA', 'country_conf': 0.9634983, 'geo': {'admin1': 'Oregon', 'lat': '44.00013', 'lon': '-120.50139', 'country_code3': 'USA', 'geonameid': '5744337', 'place_name': 'Oregon', 'feature_class': 'A', 'feature_code': 'ADM1'}}]",34.0,40.0,Oregon,USA,0.9634983,Oregon,44.00013,-120.50139,USA,5744337,Oregon,A,ADM1,another summer fire 🌲🔥 oregon,1
2021-07-12 23:29:10+00:00,1414728572514684931,"My kids have been planning a camping trip for this weekend about 75 miles NE of the River Fire. I wouldn’t have blinked 10 years ago, but a 48k-acre burn area is pretty common now. More than anything, hoping residents and fire crews stay safe. Ugh. https://t.co/QKjot2L8Nb","[{'word': 'Fire', 'spans': [{'start': 90, 'end': 94}], 'country_predicted': 'USA', 'country_conf': 0.96374094, 'geo': {'admin1': 'Rhode Island', 'lat': '41.87928', 'lon': '-71.38213', 'country_code3': 'USA', 'geonameid': '7211630', 'place_name': 'Pawtucket Fire Department Fire Station', 'feature_class': 'S', 'feature_code': 'BLDG'}}]",90.0,94.0,Fire,USA,0.96374094,Rhode Island,41.87928,-71.38213,USA,7211630,Pawtucket Fire Department Fire Station,S,BLDG,kid planning camping trip weekend mile ne river fire ’ blinked year ago burn area pretty common anything hoping resident fire crew stay safe ugh,0
2021-07-12 23:29:10+00:00,1414728570849562627,"Bit cooler today. My high 100. Down another 10 degrees over next few days. Slow warming again starting next Sun, then upper 90's to near 100 by Mon 19th thru extended. No big heat waves next few weeks.","[{'word': 'Sun', 'spans': [{'start': 108, 'end': 111}], 'country_predicted': 'MDV', 'country_conf': 0.28365934}]",108.0,111.0,Sun,MDV,0.28365934,,,,,,,,,bit cooler today high another degree next day slow warming starting next sun upper near mon thru extended big heat wave next week,0
2021-07-12 23:29:10+00:00,1414728569713041409,"Lightning strike kills 56 in Uttar Pradesh, Rajasthan, Prayagraj alone reports 14 deaths https://t.co/ap9Bv1ZxwE","[{'word': 'Uttar Pradesh', 'spans': [{'start': 29, 'end': 42}], 'country_predicted': 'IND', 'country_conf': 0.96374094, 'geo': {'admin1': 'Uttar Pradesh', 'lat': '27.25', 'lon': '80.75', 'country_code3': 'IND', 'geonameid': '1253626', 'place_name': 'Uttar Pradesh', 'feature_class': 'A', 'feature_code': 'ADM1'}}, {'word': 'Rajasthan', 'spans': [{'start': 44, 'end': 53}], 'country_predicted': 'IND', 'country_conf': 0.957188, 'geo': {'admin1': 'Rajasthan', 'lat': '26.58333', 'lon': '73.83333', 'country_code3': 'IND', 'geonameid': '1258899', 'place_name': 'State of Rājasthān', 'feature_class': 'A', 'feature_code': 'ADM1'}}]",29.0,42.0,Uttar Pradesh,IND,0.96374094,Uttar Pradesh,27.25,80.75,IND,1253626,Uttar Pradesh,A,ADM1,lightning strike kill uttar pradesh rajasthan prayagraj alone report death,0
